timestamp,current_players,peak_today,game,game_url,current_price,price
1425985413.219071,1353.0,3309.0,Homeworld Remastered Collection,http://store.steampowered.com/app/244160/
1425985413.219071,1353.0,2518.0,RIFT™,http://store.steampowered.com/app/39120/
1425985413.219071,1332.0,3562.0,Farming Simulator 15,http://store.steampowered.com/app/313160/
1425985413.219071,1310.0,2969.0,Star Trek Online,http://store.steampowered.com/app/9900/
1425985413.219071,1301.0,3741.0,Borderlands: The Pre-Sequel,http://store.steampowered.com/app/261640/
1425985413.219071,1260.0,4163.0,Call of Duty: Modern Warfare 2 - Multiplayer,http://store.steampowered.com/app/10180/
1425985413.219071,1227.0,2857.0,APB Reloaded,http://store.steampowered.com/app/113400/
1425985413.219071,1222.0,3140.0,Dark Souls: Prepare to Die Edition,http://store.steampowered.com/app/211420/
1425985413.219071,1166.0,2537.0,Football Manager 2012,http://www.footballmanager.com/
1425985413.219071,1154.0,2923.0,Darkest Dungeon,http://store.steampowered.com/app/262060/
1425985413.219071,1148.0,2687.0,The Witcher 2: Assassins of Kings Enhanced Edition,http://store.steampowered.com/app/20920/
1425985413.219071,1144.0,3306.0,Nosgoth,http://store.steampowered.com/app/200110/
1425985413.219071,1107.0,3569.0,Chivalry: Medieval Warfare,http://store.steampowered.com/app/219640/
1425985413.219071,1098.0,2648.0,Wasteland 2,http://store.steampowered.com/app/240760/
1425985413.219071,1093.0,2488.0,Dead Island,http://store.steampowered.com/app/91310/
1425985413.219071,1093.0,2155.0,Far Cry 4,http://store.steampowered.com/app/298110/
1425985413.219071,1078.0,2944.0,Insurgency,http://store.steampowered.com/app/222880/
1425985413.219071,1059.0,2611.0,Company of Heroes (New Steam Version),http://steamcommunity.com/app/228200
1425985413.219071,1042.0,1744.0,This War of Mine,http://store.steampowered.com/app/282070/
1425985413.219071,1022.0,2852.0,Divinity: Original Sin,http://store.steampowered.com/app/230230/
1425985413.219071,994.0,2190.0,Grand Theft Auto IV,http://store.steampowered.com/app/12210/
1425985413.219071,993.0,1844.0,Grim Dawn,http://store.steampowered.com/app/219990/
1425985413.219071,972.0,2497.0,Wargame: Red Dragon,http://store.steampowered.com/app/251060/
1425985413.219071,965.0,965.0,Assassin's Creed Rogue,http://store.steampowered.com/app/311560/
1425985413.219071,959.0,2398.0,FTL: Faster Than Light,http://store.steampowered.com/app/212680/
1425985413.219071,944.0,1433.0,Resident Evil Revelations 2 / Biohazard Revelations 2,http://store.steampowered.com/app/287290/
1425985413.219071,933.0,1723.0,The Elder Scrolls Online,http://store.steampowered.com/app/306130/
1425985413.219071,932.0,2270.0,Portal 2,http://store.steampowered.com/app/620/
1425985413.219071,925.0,2444.0,Train Simulator 2015,http://store.steampowered.com/app/24010/
